phylum	genus	date	pmid
Proteobacteria	Escherichia	1994-02	7906265
Proteobacteria	Escherichia	1994-02	7905461
Proteobacteria	Escherichia	1994-02	7905423
Proteobacteria	Escherichia	1994-02	7764570
Proteobacteria	Escherichia	1994-02	7764434
Proteobacteria	Escherichia	1994-02	7764432
Proteobacteria	Escherichia	1994-02	7520701
Proteobacteria	Escherichia	1994-02	7514859
Proteobacteria	Escherichia	1994-02	7513973
Proteobacteria	Escherichia	1994-02	7513932
Proteobacteria	Escherichia	1994-02	7513438
Proteobacteria	Escherichia	1994-02	7512187
Proteobacteria	Escherichia	1994-02	7512186
Proteobacteria	Escherichia	1994-02	7509023
Proteobacteria	Escherichia	1994-02	7508863
Proteobacteria	Escherichia	1994-02	7507921
Proteobacteria	Escherichia	1994-02	7507897
Proteobacteria	Escherichia	1994-02	7507208
Proteobacteria	Escherichia	1994-01	8308900
Proteobacteria	Escherichia	1994-01	8308898
Proteobacteria	Escherichia	1994-01	8308889
Proteobacteria	Escherichia	1994-01	8300645
Proteobacteria	Escherichia	1994-01	8300626
Proteobacteria	Escherichia	1994-01	8300625
Proteobacteria	Escherichia	1994-01	8300624
Proteobacteria	Escherichia	1994-01	8300601
Proteobacteria	Escherichia	1994-01	8300570
Proteobacteria	Escherichia	1994-01	8300562
Proteobacteria	Escherichia	1994-01	8300559
Proteobacteria	Escherichia	1994-01	8125316
Proteobacteria	Escherichia	1994-01	8125315
Proteobacteria	Escherichia	1994-01	8125314
Proteobacteria	Escherichia	1994-01	8125313
Proteobacteria	Escherichia	1994-01	8125303
Proteobacteria	Escherichia	1994-01	8125290
Proteobacteria	Escherichia	1994-01	8125287
Proteobacteria	Escherichia	1994-01	8125286
Proteobacteria	Escherichia	1994-01	8125285
Proteobacteria	Escherichia	1994-01	8125284
Proteobacteria	Escherichia	1994-01	8125283
Proteobacteria	Escherichia	1994-01	7905263
Proteobacteria	Escherichia	1994-01	7510262
Proteobacteria	Escherichia	1994-01	7507927
Proteobacteria	Escherichia	1994-01	7507924
Proteobacteria	Escherichia	1994-01	8292592
Proteobacteria	Escherichia	1994-01	8289315
Proteobacteria	Escherichia	1994-01	8290591
Proteobacteria	Escherichia	1994-01	8290583
Proteobacteria	Escherichia	1994-01	8286411
Proteobacteria	Escherichia	1994-01	8286386
Proteobacteria	Escherichia	1994-01	8286379
Proteobacteria	Escherichia	1994-01	8286370
Proteobacteria	Escherichia	1994-01	8293810
Proteobacteria	Escherichia	1994-01	7506360
Proteobacteria	Escherichia	1994-01	8307038
Proteobacteria	Escherichia	1994-01	8307012
Proteobacteria	Escherichia	1994-01	8307007
Proteobacteria	Escherichia	1994-01	8306995
Proteobacteria	Escherichia	1994-01	8306987
Proteobacteria	Escherichia	1994-01	8297343
Proteobacteria	Escherichia	1994-01	8188269
Proteobacteria	Escherichia	1994-01	8138145
Proteobacteria	Escherichia	1994-01	8138139
Proteobacteria	Escherichia	1994-01	8292013
Proteobacteria	Escherichia	1994-01	8289300
Proteobacteria	Escherichia	1994-01	8289299
Proteobacteria	Escherichia	1994-01	8289297
Proteobacteria	Escherichia	1994-01	8289270
Proteobacteria	Escherichia	1994-01	8288648
Proteobacteria	Escherichia	1994-01	8288631
Proteobacteria	Escherichia	1994-01	8288623
Proteobacteria	Escherichia	1994-01	8288616
Proteobacteria	Escherichia	1994-01	8284673
Proteobacteria	Escherichia	1994-01	7904605
Proteobacteria	Escherichia	1994-01	8305481
Proteobacteria	Escherichia	1994-01	8127645
Proteobacteria	Escherichia	1994-01	7510387
Proteobacteria	Escherichia	1994-01	8289198
Proteobacteria	Escherichia	1994-01	8276879
Proteobacteria	Escherichia	1994-01	8276867
Proteobacteria	Escherichia	1994-01	8276838
Proteobacteria	Escherichia	1994-01	8276831
Proteobacteria	Escherichia	1994-01	8276824
Proteobacteria	Escherichia	1994-01	8276806
Proteobacteria	Escherichia	1994-01	8276795
Proteobacteria	Escherichia	1994-01	7904651
Proteobacteria	Escherichia	1994-01	7507167
Proteobacteria	Escherichia	1994-01	8286403
Proteobacteria	Escherichia	1994-01	8286398
Proteobacteria	Escherichia	1994-01	8278364
Proteobacteria	Escherichia	1994-01	8276121
Proteobacteria	Escherichia	1994-01	7912415
Proteobacteria	Escherichia	1994-01	27315728
Proteobacteria	Escherichia	1994-01	14547821
Proteobacteria	Escherichia	1994-01	8731292
Proteobacteria	Escherichia	1994-01	8549991
Proteobacteria	Escherichia	1994-01	8311471
Proteobacteria	Escherichia	1994-01	8311469
Proteobacteria	Escherichia	1994-01	8293887
Proteobacteria	Escherichia	1994-01	8288539
Proteobacteria	Escherichia	1994-01	8288535
Proteobacteria	Escherichia	1994-01	8288532
Proteobacteria	Escherichia	1994-01	8282705
Proteobacteria	Escherichia	1994-01	8282701
Proteobacteria	Escherichia	1994-01	8282699
Proteobacteria	Escherichia	1994-01	8282695
Proteobacteria	Escherichia	1994-01	8282691
Proteobacteria	Escherichia	1994-01	8282685
Proteobacteria	Escherichia	1994-01	8280113
Proteobacteria	Escherichia	1994-01	8277949
Proteobacteria	Escherichia	1994-01	8277948
Proteobacteria	Escherichia	1994-01	8277947
Proteobacteria	Escherichia	1994-01	8277944
Proteobacteria	Escherichia	1994-01	8277942
Proteobacteria	Escherichia	1994-01	8277941
Proteobacteria	Escherichia	1994-01	8262635
Proteobacteria	Escherichia	1994-01	8259663
Proteobacteria	Escherichia	1994-01	8259661
Proteobacteria	Escherichia	1994-01	8254745
Proteobacteria	Escherichia	1994-01	8208138
Proteobacteria	Escherichia	1994-01	8198438
Proteobacteria	Escherichia	1994-01	8188639
Proteobacteria	Escherichia	1994-01	8188047
Proteobacteria	Escherichia	1994-01	8188046
Proteobacteria	Escherichia	1994-01	8179482
Proteobacteria	Escherichia	1994-01	8171127
Proteobacteria	Escherichia	1994-01	8171126
Proteobacteria	Escherichia	1994-01	8171123
Proteobacteria	Escherichia	1994-01	8171119
Proteobacteria	Escherichia	1994-01	8170402
Proteobacteria	Escherichia	1994-01	8170397
Proteobacteria	Escherichia	1994-01	8170394
Proteobacteria	Escherichia	1994-01	8170392
Proteobacteria	Escherichia	1994-01	8170389
Proteobacteria	Escherichia	1994-01	8164508
Proteobacteria	Escherichia	1994-01	8162192
Proteobacteria	Escherichia	1994-01	8160447
Proteobacteria	Escherichia	1994-01	8159175
Proteobacteria	Escherichia	1994-01	8159167
Proteobacteria	Escherichia	1994-01	8159166
Proteobacteria	Escherichia	1994-01	8159161
Proteobacteria	Escherichia	1994-01	8155072
Proteobacteria	Escherichia	1994-01	8152832
Proteobacteria	Escherichia	1994-01	8152327
Proteobacteria	Escherichia	1994-01	8145743
Proteobacteria	Escherichia	1994-01	8145648
Proteobacteria	Escherichia	1994-01	8145647
Proteobacteria	Escherichia	1994-01	8145643
Proteobacteria	Escherichia	1994-01	8145642
Proteobacteria	Escherichia	1994-01	8142890
Proteobacteria	Escherichia	1994-01	8141584
Proteobacteria	Escherichia	1994-01	8140089
Proteobacteria	Escherichia	1994-01	8140088
Proteobacteria	Escherichia	1994-01	8136839
Proteobacteria	Escherichia	1994-01	8135368
Proteobacteria	Escherichia	1994-01	8133849
Proteobacteria	Escherichia	1994-01	8130795
Proteobacteria	Escherichia	1994-01	8117832
Proteobacteria	Escherichia	1994-01	8117831
Proteobacteria	Escherichia	1994-01	8117096
Proteobacteria	Escherichia	1994-01	8117070
Proteobacteria	Escherichia	1994-01	8113723
Proteobacteria	Escherichia	1994-01	8111039
Proteobacteria	Escherichia	1994-01	8111038
Proteobacteria	Escherichia	1994-01	8110297
Proteobacteria	Escherichia	1994-01	8084209
Proteobacteria	Escherichia	1994-01	8078412
Proteobacteria	Escherichia	1994-01	8057828
Proteobacteria	Escherichia	1994-01	8052160
Proteobacteria	Escherichia	1994-01	8048841
Proteobacteria	Escherichia	1994-01	8042904
Proteobacteria	Escherichia	1994-01	8031908
Proteobacteria	Escherichia	1994-01	8031904
Proteobacteria	Escherichia	1994-01	8031240
Proteobacteria	Escherichia	1994-01	8030371
Proteobacteria	Escherichia	1994-01	8019602
Proteobacteria	Escherichia	1994-01	8014844
Proteobacteria	Escherichia	1994-01	8010771
Proteobacteria	Escherichia	1994-01	8010766
Proteobacteria	Escherichia	1994-01	8010765
Proteobacteria	Escherichia	1994-01	8003258
Proteobacteria	Escherichia	1994-01	8002882
Proteobacteria	Escherichia	1994-01	7995598
Proteobacteria	Escherichia	1994-01	7993973
Proteobacteria	Escherichia	1994-01	7993972
Proteobacteria	Escherichia	1994-01	7993969
Proteobacteria	Escherichia	1994-01	7993968
Proteobacteria	Escherichia	1994-01	7993967
Proteobacteria	Escherichia	1994-01	7980005
Proteobacteria	Escherichia	1994-01	7968686
Proteobacteria	Escherichia	1994-01	7968676
Proteobacteria	Escherichia	1994-01	7959434
Proteobacteria	Escherichia	1994-01	7958934
Proteobacteria	Escherichia	1994-01	7955157
Proteobacteria	Escherichia	1994-01	7938945
Proteobacteria	Escherichia	1994-01	7935051
Proteobacteria	Escherichia	1994-01	7919819
Proteobacteria	Escherichia	1994-01	7917435
Proteobacteria	Escherichia	1994-01	7914663
Proteobacteria	Escherichia	1994-01	7912467
Proteobacteria	Escherichia	1994-01	7909257
Proteobacteria	Escherichia	1994-01	7904596
Proteobacteria	Escherichia	1994-01	7893939
Proteobacteria	Escherichia	1994-01	7893937
Proteobacteria	Escherichia	1994-01	7893935
Proteobacteria	Escherichia	1994-01	7893137
Proteobacteria	Escherichia	1994-01	7883104
Proteobacteria	Escherichia	1994-01	7883095
Proteobacteria	Escherichia	1994-01	7880894
Proteobacteria	Escherichia	1994-01	7869957
Proteobacteria	Escherichia	1994-01	7866732
Proteobacteria	Escherichia	1994-01	7858183
Proteobacteria	Escherichia	1994-01	7856399
Proteobacteria	Escherichia	1994-01	7849105
Proteobacteria	Escherichia	1994-01	7849103
Proteobacteria	Escherichia	1994-01	7841459
Proteobacteria	Escherichia	1994-01	7832592
Proteobacteria	Escherichia	1994-01	7821301
Proteobacteria	Escherichia	1994-01	7815304
Proteobacteria	Escherichia	1994-01	7787887
Proteobacteria	Escherichia	1994-01	7780021
Proteobacteria	Escherichia	1994-01	7780019
Proteobacteria	Escherichia	1994-01	7780018
Proteobacteria	Escherichia	1994-01	7765335
Proteobacteria	Escherichia	1994-01	7764999
Proteobacteria	Escherichia	1994-01	7764511
Proteobacteria	Escherichia	1994-01	7764507
Proteobacteria	Escherichia	1994-01	7764506
Proteobacteria	Escherichia	1994-01	7764497
Proteobacteria	Escherichia	1994-01	7764426
Proteobacteria	Escherichia	1994-01	7764325
Proteobacteria	Escherichia	1994-01	7764305
Proteobacteria	Escherichia	1994-01	7748936
Proteobacteria	Escherichia	1994-01	7748935
Proteobacteria	Escherichia	1994-01	7748932
Proteobacteria	Escherichia	1994-01	7748929
Proteobacteria	Escherichia	1994-01	7748926
Proteobacteria	Escherichia	1994-01	7748924
Proteobacteria	Escherichia	1994-01	7747940
Proteobacteria	Escherichia	1994-01	7742653
Proteobacteria	Escherichia	1994-01	7735316
Proteobacteria	Escherichia	1994-01	7735118
Proteobacteria	Escherichia	1994-01	7729761
Proteobacteria	Escherichia	1994-01	7729760
Proteobacteria	Escherichia	1994-01	7729693
Proteobacteria	Escherichia	1994-01	7719924
Proteobacteria	Escherichia	1994-01	7719707
Proteobacteria	Escherichia	1994-01	7710783
Proteobacteria	Escherichia	1994-01	7710280
Proteobacteria	Escherichia	1994-01	7654517
Proteobacteria	Escherichia	1994-01	7584036
Proteobacteria	Escherichia	1994-01	7534488
Proteobacteria	Escherichia	1994-01	7530896
Proteobacteria	Escherichia	1994-01	7530894
Proteobacteria	Escherichia	1994-01	7520112
Proteobacteria	Escherichia	1994-01	7519260
Proteobacteria	Escherichia	1994-01	7518274
Proteobacteria	Escherichia	1994-01	7518257
Proteobacteria	Escherichia	1994-01	7512872
Proteobacteria	Escherichia	1994-01	7511391
Proteobacteria	Escherichia	1994-01	7510561
Proteobacteria	Escherichia	1994-01	7510255
Proteobacteria	Escherichia	1994-01	7509586
Proteobacteria	Escherichia	1994-01	7505262
Proteobacteria	Escherichia	1994-01	7505074
Proteobacteria	Escherichia	1993-12	8299959
Proteobacteria	Escherichia	1993-12	8299956
Proteobacteria	Escherichia	1993-12	8299953
Proteobacteria	Escherichia	1993-12	8299952
Proteobacteria	Escherichia	1993-12	8299949
Proteobacteria	Escherichia	1993-12	8299944
Proteobacteria	Escherichia	1993-12	7916727
Proteobacteria	Escherichia	1993-12	8280159
Proteobacteria	Escherichia	1993-12	8280125
Proteobacteria	Escherichia	1993-12	7506547
Proteobacteria	Escherichia	1993-12	8260495
Proteobacteria	Escherichia	1993-12	8262235
Proteobacteria	Escherichia	1993-12	7506687
Proteobacteria	Escherichia	1993-12	8290339
Proteobacteria	Escherichia	1993-12	8262927
Proteobacteria	Escherichia	1993-12	8262917
Proteobacteria	Escherichia	1993-12	8262916
Proteobacteria	Escherichia	1993-12	8262915
Proteobacteria	Escherichia	1993-12	7903301
Proteobacteria	Escherichia	1993-12	7505271
Proteobacteria	Escherichia	1993-12	8111478
Proteobacteria	Escherichia	1993-12	8294031
Proteobacteria	Escherichia	1993-12	8294027
Proteobacteria	Escherichia	1993-12	8294015
Proteobacteria	Escherichia	1993-12	8294013
Proteobacteria	Escherichia	1993-12	8294012
Proteobacteria	Escherichia	1993-12	8294010
Proteobacteria	Escherichia	1993-12	8294009
Proteobacteria	Escherichia	1993-12	8294008
Proteobacteria	Escherichia	1993-12	8294007
Proteobacteria	Escherichia	1993-12	8294005
Proteobacteria	Escherichia	1993-12	8294003
Proteobacteria	Escherichia	1993-12	8294001
Proteobacteria	Escherichia	1993-12	7916726
Proteobacteria	Escherichia	1993-12	7904973
Proteobacteria	Escherichia	1993-12	21322280
Proteobacteria	Escherichia	1993-12	8263927
Proteobacteria	Escherichia	1993-12	8263924
Proteobacteria	Escherichia	1993-12	8262214
Proteobacteria	Escherichia	1993-12	8262199
Proteobacteria	Escherichia	1993-12	7505335
Proteobacteria	Escherichia	1993-12	8288112
Proteobacteria	Escherichia	1993-12	8288106
Proteobacteria	Escherichia	1993-12	8288104
Proteobacteria	Escherichia	1993-12	8288102
Proteobacteria	Escherichia	1993-12	8281946
Proteobacteria	Escherichia	1993-12	8280064
Proteobacteria	Escherichia	1993-12	8276270
Proteobacteria	Escherichia	1993-12	8267590
Proteobacteria	Escherichia	1993-12	8265621
Proteobacteria	Escherichia	1993-12	8265608
Proteobacteria	Escherichia	1993-12	8265573
Proteobacteria	Escherichia	1993-12	8262066
Proteobacteria	Escherichia	1993-12	8253790
Proteobacteria	Escherichia	1993-12	8253780
Proteobacteria	Escherichia	1993-12	8253770
Proteobacteria	Escherichia	1993-12	8253756
Proteobacteria	Escherichia	1993-12	8113342
Proteobacteria	Escherichia	1993-12	7903100
Proteobacteria	Escherichia	1993-12	8268218
Proteobacteria	Escherichia	1993-12	8257701
Proteobacteria	Escherichia	1993-12	8262178
Proteobacteria	Escherichia	1993-12	8262175
Proteobacteria	Escherichia	1993-12	7903252
Proteobacteria	Escherichia	1993-12	8274505
Proteobacteria	Escherichia	1993-12	8284224
Proteobacteria	Escherichia	1993-12	8284218
Proteobacteria	Escherichia	1993-12	8284199
Proteobacteria	Escherichia	1993-12	8259521
Proteobacteria	Escherichia	1993-12	8268197
Proteobacteria	Escherichia	1993-12	7916721
Proteobacteria	Escherichia	1993-12	8241193
Proteobacteria	Escherichia	1993-12	8241179
Proteobacteria	Escherichia	1993-12	8241173
Proteobacteria	Escherichia	1993-12	8254688
Proteobacteria	Escherichia	1993-12	8244965
Proteobacteria	Escherichia	1993-12	8244960
Proteobacteria	Escherichia	1993-12	16349118
Proteobacteria	Escherichia	1993-12	16349113
Proteobacteria	Escherichia	1993-12	8310005
Proteobacteria	Escherichia	1993-12	8299169
Proteobacteria	Escherichia	1993-12	8297513
Proteobacteria	Escherichia	1993-12	8297511
Proteobacteria	Escherichia	1993-12	8297025
Proteobacteria	Escherichia	1993-12	8286955
Proteobacteria	Escherichia	1993-12	8286952
Proteobacteria	Escherichia	1993-12	8286951
Proteobacteria	Escherichia	1993-12	8286946
Proteobacteria	Escherichia	1993-12	8285718
Proteobacteria	Escherichia	1993-12	8282192
Proteobacteria	Escherichia	1993-12	8282186
Proteobacteria	Escherichia	1993-12	8282183
Proteobacteria	Escherichia	1993-12	8281189
Proteobacteria	Escherichia	1993-12	8278582
Proteobacteria	Escherichia	1993-12	8277383
Proteobacteria	Escherichia	1993-12	8277270
Proteobacteria	Escherichia	1993-12	8277269
Proteobacteria	Escherichia	1993-12	8274029
Proteobacteria	Escherichia	1993-12	8274020
Proteobacteria	Escherichia	1993-12	8274010
Proteobacteria	Escherichia	1993-12	8269961
Proteobacteria	Escherichia	1993-12	8269917
Proteobacteria	Escherichia	1993-12	8264523
Proteobacteria	Escherichia	1993-12	8262146
Proteobacteria	Escherichia	1993-12	8253690
Proteobacteria	Escherichia	1993-12	8253686
Proteobacteria	Escherichia	1993-12	8253678
Proteobacteria	Escherichia	1993-12	8253671
Proteobacteria	Escherichia	1993-12	8248242
Proteobacteria	Escherichia	1993-12	8248235
Proteobacteria	Escherichia	1993-12	8247538
Proteobacteria	Escherichia	1993-12	8244948
Proteobacteria	Escherichia	1993-12	8244945
Proteobacteria	Escherichia	1993-12	8244937
Proteobacteria	Escherichia	1993-12	8244935
Proteobacteria	Escherichia	1993-12	8244920
Proteobacteria	Escherichia	1993-12	8225607
Proteobacteria	Escherichia	1993-12	8225605
Proteobacteria	Escherichia	1993-12	8225592
Proteobacteria	Escherichia	1993-12	8225587
Proteobacteria	Escherichia	1993-12	8225585
Proteobacteria	Escherichia	1993-12	8193601
Proteobacteria	Escherichia	1993-12	8154182
Proteobacteria	Escherichia	1993-12	8154181
Proteobacteria	Escherichia	1993-12	8148043
Proteobacteria	Escherichia	1993-12	8142139
Proteobacteria	Escherichia	1993-12	8139621
Proteobacteria	Escherichia	1993-12	8138553
Proteobacteria	Escherichia	1993-12	8138537
Proteobacteria	Escherichia	1993-12	8136727
Proteobacteria	Escherichia	1993-12	8136702
Proteobacteria	Escherichia	1993-12	8131107
Proteobacteria	Escherichia	1993-12	8126442
Proteobacteria	Escherichia	1993-12	8126440
Proteobacteria	Escherichia	1993-12	8126436
Proteobacteria	Escherichia	1993-12	8122397
Proteobacteria	Escherichia	1993-12	8111533
Proteobacteria	Escherichia	1993-12	8109165
Proteobacteria	Escherichia	1993-12	8007818
Proteobacteria	Escherichia	1993-12	7934859
Proteobacteria	Escherichia	1993-12	7934857
Proteobacteria	Escherichia	1993-12	7916647
Proteobacteria	Escherichia	1993-12	7911969
Proteobacteria	Escherichia	1993-12	7911967
Proteobacteria	Escherichia	1993-12	7907355
Proteobacteria	Escherichia	1993-12	7904836
Proteobacteria	Escherichia	1993-12	7902833
Proteobacteria	Escherichia	1993-12	7901162
Proteobacteria	Escherichia	1993-12	7764442
Proteobacteria	Escherichia	1993-12	7764362
Proteobacteria	Escherichia	1993-12	7764296
Proteobacteria	Escherichia	1993-12	7764243
Proteobacteria	Escherichia	1993-12	7694116
Proteobacteria	Escherichia	1993-12	7523826
Proteobacteria	Escherichia	1993-12	7512067
Proteobacteria	Escherichia	1993-12	7510326
Proteobacteria	Escherichia	1993-12	7508076
Proteobacteria	Escherichia	1993-12	7506297
Proteobacteria	Escherichia	1993-12	7504669
Proteobacteria	Escherichia	1993-12	7504666
Proteobacteria	Escherichia	1993-11	8251501
Proteobacteria	Escherichia	1993-11	8250924
Proteobacteria	Escherichia	1993-11	8244026
Proteobacteria	Escherichia	1993-11	8244018
Proteobacteria	Escherichia	1993-11	7694887
Proteobacteria	Escherichia	1993-11	8243671
Proteobacteria	Escherichia	1993-11	8243665
Proteobacteria	Escherichia	1993-11	8243663
Proteobacteria	Escherichia	1993-11	8265361
Proteobacteria	Escherichia	1993-11	8227018
Proteobacteria	Escherichia	1993-11	8227017
Proteobacteria	Escherichia	1993-11	7901221
Proteobacteria	Escherichia	1993-11	7505426
Proteobacteria	Escherichia	1993-11	8241133
Proteobacteria	Escherichia	1993-11	8241112
Proteobacteria	Escherichia	1993-11	8230228
Proteobacteria	Escherichia	1993-11	8241274
Proteobacteria	Escherichia	1993-11	8241258
Proteobacteria	Escherichia	1993-11	8218289
Proteobacteria	Escherichia	1993-11	8218283
Proteobacteria	Escherichia	1993-11	8105891
Proteobacteria	Escherichia	1993-11	8293960
Proteobacteria	Escherichia	1993-11	8250904
Proteobacteria	Escherichia	1993-11	8250882
Proteobacteria	Escherichia	1993-11	8250862
Proteobacteria	Escherichia	1993-11	8250849
Proteobacteria	Escherichia	1993-11	8250844
Proteobacteria	Escherichia	1993-11	8248182
Proteobacteria	Escherichia	1993-11	8248155
Proteobacteria	Escherichia	1993-11	8248129
Proteobacteria	Escherichia	1993-11	8243476
Proteobacteria	Escherichia	1993-11	8243465
Proteobacteria	Escherichia	1993-11	8227002
Proteobacteria	Escherichia	1993-11	8227000
Proteobacteria	Escherichia	1993-11	8226990
Proteobacteria	Escherichia	1993-11	8226986
Proteobacteria	Escherichia	1993-11	8226980
Proteobacteria	Escherichia	1993-11	8226973
Proteobacteria	Escherichia	1993-11	8226966
Proteobacteria	Escherichia	1993-11	8226962
Proteobacteria	Escherichia	1993-11	8226919
Proteobacteria	Escherichia	1993-11	8226906
Proteobacteria	Escherichia	1993-11	8224917
Proteobacteria	Escherichia	1993-11	8224910
Proteobacteria	Escherichia	1993-11	7901215
Proteobacteria	Escherichia	1993-11	7507453
Proteobacteria	Escherichia	1993-11	7504470
Proteobacteria	Escherichia	1993-11	8255776
Proteobacteria	Escherichia	1993-11	8255764
Proteobacteria	Escherichia	1993-11	8255756
Proteobacteria	Escherichia	1993-11	7504811
Proteobacteria	Escherichia	1993-11	8218389
Proteobacteria	Escherichia	1993-11	8218265
Proteobacteria	Escherichia	1993-11	8224227
Proteobacteria	Escherichia	1993-11	8226885
Proteobacteria	Escherichia	1993-11	8226881
Proteobacteria	Escherichia	1993-11	8226880
Proteobacteria	Escherichia	1993-11	8226874
Proteobacteria	Escherichia	1993-11	8226833
Proteobacteria	Escherichia	1993-11	8226832
Proteobacteria	Escherichia	1993-11	8226831
Proteobacteria	Escherichia	1993-11	8226816
Proteobacteria	Escherichia	1993-11	8399373
Proteobacteria	Escherichia	1993-11	12231974
Proteobacteria	Escherichia	1993-11	8406866
Proteobacteria	Escherichia	1993-11	8406860
Proteobacteria	Escherichia	1993-11	8406856
Proteobacteria	Escherichia	1993-11	8312744
Proteobacteria	Escherichia	1993-11	8312738
Proteobacteria	Escherichia	1993-11	8309947
Proteobacteria	Escherichia	1993-11	8309945
Proteobacteria	Escherichia	1993-11	8309944
Proteobacteria	Escherichia	1993-11	8309940
Proteobacteria	Escherichia	1993-11	8309937
Proteobacteria	Escherichia	1993-11	8309936
Proteobacteria	Escherichia	1993-11	8308314
Proteobacteria	Escherichia	1993-11	8308074
Proteobacteria	Escherichia	1993-11	8307369
Proteobacteria	Escherichia	1993-11	8305734
Proteobacteria	Escherichia	1993-11	8305530
Proteobacteria	Escherichia	1993-11	8302937
Proteobacteria	Escherichia	1993-11	8302934
Proteobacteria	Escherichia	1993-11	8302929
Proteobacteria	Escherichia	1993-11	8302311
Proteobacteria	Escherichia	1993-11	8298501
Proteobacteria	Escherichia	1993-11	8293970
Proteobacteria	Escherichia	1993-11	8293969
Proteobacteria	Escherichia	1993-11	8285701
Proteobacteria	Escherichia	1993-11	8285691
Proteobacteria	Escherichia	1993-11	8285681
Proteobacteria	Escherichia	1993-11	8285680
Proteobacteria	Escherichia	1993-11	8285674
Proteobacteria	Escherichia	1993-11	8285670
Proteobacteria	Escherichia	1993-11	8285664
Proteobacteria	Escherichia	1993-11	8285623
Proteobacteria	Escherichia	1993-11	8283976
Proteobacteria	Escherichia	1993-11	8277243
Proteobacteria	Escherichia	1993-11	8275097
Proteobacteria	Escherichia	1993-11	8270655
Proteobacteria	Escherichia	1993-11	8270192
Proteobacteria	Escherichia	1993-11	8270191
Proteobacteria	Escherichia	1993-11	8268805
Proteobacteria	Escherichia	1993-11	8251640
Proteobacteria	Escherichia	1993-11	8248028
Proteobacteria	Escherichia	1993-11	8246896
Proteobacteria	Escherichia	1993-11	8246893
Proteobacteria	Escherichia	1993-11	8246888
Proteobacteria	Escherichia	1993-11	8245848
Proteobacteria	Escherichia	1993-11	8240283
Proteobacteria	Escherichia	1993-11	8234296
Proteobacteria	Escherichia	1993-11	8234282
Proteobacteria	Escherichia	1993-11	8234256
Proteobacteria	Escherichia	1993-11	8232337
Proteobacteria	Escherichia	1993-11	8232335
Proteobacteria	Escherichia	1993-11	8226701
Proteobacteria	Escherichia	1993-11	8226699
Proteobacteria	Escherichia	1993-11	8226698
Proteobacteria	Escherichia	1993-11	8226697
Proteobacteria	Escherichia	1993-11	8226694
Proteobacteria	Escherichia	1993-11	8226683
Proteobacteria	Escherichia	1993-11	8226682
Proteobacteria	Escherichia	1993-11	8226680
Proteobacteria	Escherichia	1993-11	8226679
Proteobacteria	Escherichia	1993-11	8226678
Proteobacteria	Escherichia	1993-11	8226676
Proteobacteria	Escherichia	1993-11	8226671
Proteobacteria	Escherichia	1993-11	8226670
Proteobacteria	Escherichia	1993-11	8226664
Proteobacteria	Escherichia	1993-11	8226662
Proteobacteria	Escherichia	1993-11	8226656
Proteobacteria	Escherichia	1993-11	8226652
Proteobacteria	Escherichia	1993-11	8226648
Proteobacteria	Escherichia	1993-11	8226643
Proteobacteria	Escherichia	1993-11	8226627
Proteobacteria	Escherichia	1993-11	8226623
Proteobacteria	Escherichia	1993-11	8224193
Proteobacteria	Escherichia	1993-11	8224190
Proteobacteria	Escherichia	1993-11	8216848
Proteobacteria	Escherichia	1993-11	8215449
Proteobacteria	Escherichia	1993-11	8212567
Proteobacteria	Escherichia	1993-11	8190995
Proteobacteria	Escherichia	1993-11	8142025
Proteobacteria	Escherichia	1993-11	8142024
Proteobacteria	Escherichia	1993-11	8125524
Proteobacteria	Escherichia	1993-11	8114828
Proteobacteria	Escherichia	1993-11	8113218
Proteobacteria	Escherichia	1993-11	8113212
Proteobacteria	Escherichia	1993-11	8109743
Proteobacteria	Escherichia	1993-11	8109174
Proteobacteria	Escherichia	1993-11	8106014
Proteobacteria	Escherichia	1993-11	8048180
Proteobacteria	Escherichia	1993-11	8022938
Proteobacteria	Escherichia	1993-11	8022935
Proteobacteria	Escherichia	1993-11	8015420
Proteobacteria	Escherichia	1993-11	8003382
Proteobacteria	Escherichia	1993-11	7968544
Proteobacteria	Escherichia	1993-11	7968538
Proteobacteria	Escherichia	1993-11	7968535
Proteobacteria	Escherichia	1993-11	7968531
Proteobacteria	Escherichia	1993-11	7968529
Proteobacteria	Escherichia	1993-11	7935364
Proteobacteria	Escherichia	1993-11	7935363
Proteobacteria	Escherichia	1993-11	7934851
Proteobacteria	Escherichia	1993-11	7934840
Proteobacteria	Escherichia	1993-11	7902527
Proteobacteria	Escherichia	1993-11	7902442
Proteobacteria	Escherichia	1993-11	7764391
Proteobacteria	Escherichia	1993-11	7764348
Proteobacteria	Escherichia	1993-11	7764347
Proteobacteria	Escherichia	1993-11	7764346
Proteobacteria	Escherichia	1993-11	7764343
Proteobacteria	Escherichia	1993-11	7764341
Proteobacteria	Escherichia	1993-11	7764303
Proteobacteria	Escherichia	1993-11	7693656
Proteobacteria	Escherichia	1993-11	7693655
Proteobacteria	Escherichia	1993-11	7693651
Proteobacteria	Escherichia	1993-11	7693455
Proteobacteria	Escherichia	1993-11	7691754
Proteobacteria	Escherichia	1993-11	7508296
Proteobacteria	Escherichia	1993-11	7507769
Proteobacteria	Escherichia	1993-10	8224900
Proteobacteria	Escherichia	1993-10	8224890
Proteobacteria	Escherichia	1993-10	8224887
